x[μm], y[μm], z[μm], v_x[μm/μs], v_y[μm/μs], v_y[μm/μs], t[μm]
   2.500000e+01,   2.500000e+01,   0.000000e+00,   0.000000e+00,   4.000000e+01,   5.000000e+00,   0.000000e+00
   2.500000e+01,   2.512500e+01,   1.562500e-02,   3.198068e-01,   4.001879e+01,   5.000000e+00,   3.125000e-03
   2.500100e+01,   2.525006e+01,   3.125000e-02,   6.397550e-01,   4.003527e+01,   4.999977e+00,   6.250000e-03
   2.500300e+01,   2.537517e+01,   4.687493e-02,   9.598279e-01,   4.004944e+01,   4.999930e+00,   9.375000e-03
   2.500600e+01,   2.550032e+01,   6.249971e-02,   1.280009e+00,   4.006129e+01,   4.999859e+00,   1.250000e-02
   2.501000e+01,   2.562551e+01,   7.812427e-02,   1.600281e+00,   4.007082e+01,   4.999765e+00,   1.562500e-02
   2.501500e+01,   2.575074e+01,   9.374853e-02,   1.920629e+00,   4.007804e+01,   4.999648e+00,   1.875000e-02
   2.502100e+01,   2.587598e+01,   1.093724e-01,   2.241034e+00,   4.008295e+01,   4.999507e+00,   2.187500e-02
   2.502800e+01,   2.600124e+01,   1.249959e-01,   2.561481e+00,   4.008554e+01,   4.999342e+00,   2.500000e-02
   2.503601e+01,   2.612651e+01,   1.406188e-01,   2.881952e+00,   4.008581e+01,   4.999154e+00,   2.812500e-02
   2.504501e+01,   2.625177e+01,   1.562412e-01,   3.202432e+00,   4.008376e+01,   4.998943e+00,   3.125000e-02
   2.505502e+01,   2.637704e+01,   1.718629e-01,   3.522903e+00,   4.007940e+01,   4.998708e+00,   3.437500e-02
   2.506603e+01,   2.650228e+01,   1.874839e-01,   3.843348e+00,   4.007271e+01,   4.998450e+00,   3.750000e-02
   2.507804e+01,   2.662751e+01,   2.031040e-01,   4.163752e+00,   4.006372e+01,   4.998168e+00,   4.062500e-02
   2.509105e+01,   2.675271e+01,   2.187233e-01,   4.484097e+00,   4.005240e+01,   4.997863e+00,   4.375000e-02
   2.510507e+01,   2.687787e+01,   2.343416e-01,   4.804366e+00,   4.003877e+01,   4.997534e+00,   4.687500e-02
   2.512008e+01,   2.700300e+01,   2.499589e-01,   5.124544e+00,   4.002282e+01,   4.997181e+00,   5.000000e-02
   2.513609e+01,   2.712807e+01,   2.655751e-01,   5.444612e+00,   4.000456e+01,   4.996806e+00,   5.312500e-02
   2.515311e+01,   2.725308e+01,   2.811901e-01,   5.764556e+00,   3.998399e+01,   4.996406e+00,   5.625000e-02
   2.517112e+01,   2.737803e+01,   2.968039e-01,   6.084357e+00,   3.996110e+01,   4.995984e+00,   5.937500e-02
   2.519014e+01,   2.750291e+01,   3.124163e-01,   6.404000e+00,   3.993589e+01,   4.995538e+00,   6.250000e-02
   2.521015e+01,   2.762771e+01,   3.280274e-01,   6.723467e+00,   3.990838e+01,   4.995068e+00,   6.562500e-02
   2.523116e+01,   2.775242e+01,   3.436370e-01,   7.042743e+00,   3.987856e+01,   4.994575e+00,   6.875000e-02
   2.525317e+01,   2.787704e+01,   3.592450e-01,   7.361809e+00,   3.984642e+01,   4.994058e+00,   7.187500e-02
   2.527617e+01,   2.800156e+01,   3.748514e-01,   7.680651e+00,   3.981199e+01,   4.993518e+00,   7.500000e-02
   2.530018e+01,   2.812598e+01,   3.904562e-01,   7.999251e+00,   3.977524e+01,   4.992955e+00,   7.812500e-02
   2.532517e+01,   2.825027e+01,   4.060592e-01,   8.317592e+00,   3.973619e+01,   4.992368e+00,   8.125000e-02
   2.535117e+01,   2.837445e+01,   4.216603e-01,   8.635658e+00,   3.969484e+01,   4.991757e+00,   8.437500e-02
   2.537815e+01,   2.849850e+01,   4.372596e-01,   8.953433e+00,   3.965119e+01,   4.991123e+00,   8.750000e-02
   2.540613e+01,   2.862241e+01,   4.528568e-01,   9.270899e+00,   3.960524e+01,   4.990466e+00,   9.062500e-02
   2.543510e+01,   2.874617e+01,   4.684520e-01,   9.588041e+00,   3.955700e+01,   4.989785e+00,   9.375000e-02
   2.546507e+01,   2.886979e+01,   4.840451e-01,   9.904842e+00,   3.950646e+01,   4.989081e+00,   9.687500e-02
   2.549602e+01,   2.899325e+01,   4.996360e-01,   1.022128e+01,   3.945364e+01,   4.988353e+00,   1.000000e-01
   2.552796e+01,   2.911654e+01,   5.152246e-01,   1.053735e+01,   3.939852e+01,   4.987602e+00,   1.031250e-01
   2.556089e+01,   2.923966e+01,   5.308108e-01,   1.085303e+01,   3.934112e+01,   4.986828e+00,   1.062500e-01
   2.559481e+01,   2.936260e+01,   5.463947e-01,   1.116830e+01,   3.928143e+01,   4.986030e+00,   1.093750e-01
   2.562971e+01,   2.948535e+01,   5.619760e-01,   1.148315e+01,   3.921947e+01,   4.985208e+00,   1.125000e-01
   2.566559e+01,   2.960791e+01,   5.775548e-01,   1.179756e+01,   3.915523e+01,   4.984363e+00,   1.156250e-01
   2.570246e+01,   2.973028e+01,   5.931309e-01,   1.211151e+01,   3.908872e+01,   4.983495e+00,   1.187500e-01
   2.574031e+01,   2.985243e+01,   6.087044e-01,   1.242498e+01,   3.901993e+01,   4.982603e+00,   1.218750e-01
   2.577914e+01,   2.997436e+01,   6.242750e-01,   1.273797e+01,   3.894888e+01,   4.981688e+00,   1.250000e-01
   2.581894e+01,   3.009608e+01,   6.398428e-01,   1.305046e+01,   3.887556e+01,   4.980750e+00,   1.281250e-01
   2.585972e+01,   3.021757e+01,   6.554076e-01,   1.336242e+01,   3.879999e+01,   4.979788e+00,   1.312500e-01
   2.590148e+01,   3.033882e+01,   6.709695e-01,   1.367384e+01,   3.872216e+01,   4.978803e+00,   1.343750e-01
   2.594421e+01,   3.045982e+01,   6.865282e-01,   1.398471e+01,   3.864208e+01,   4.977794e+00,   1.375000e-01
   2.598791e+01,   3.058058e+01,   7.020838e-01,   1.429501e+01,   3.855975e+01,   4.976762e+00,   1.406250e-01
   2.603259e+01,   3.070108e+01,   7.176362e-01,   1.460472e+01,   3.847517e+01,   4.975707e+00,   1.437500e-01
   2.607823e+01,   3.082131e+01,   7.331853e-01,   1.491383e+01,   3.838836e+01,   4.974628e+00,   1.468750e-01
   2.612483e+01,   3.094128e+01,   7.487310e-01,   1.522232e+01,   3.829930e+01,   4.973525e+00,   1.500000e-01
   2.617240e+01,   3.106096e+01,   7.642733e-01,   1.553018e+01,   3.820802e+01,   4.972400e+00,   1.531250e-01
   2.622093e+01,   3.118036e+01,   7.798120e-01,   1.583738e+01,   3.811452e+01,   4.971251e+00,   1.562500e-01
   2.627043e+01,   3.129947e+01,   7.953472e-01,   1.614392e+01,   3.801879e+01,   4.970079e+00,   1.593750e-01
   2.632088e+01,   3.141828e+01,   8.108787e-01,   1.644977e+01,   3.792084e+01,   4.968883e+00,   1.625000e-01
   2.637228e+01,   3.153678e+01,   8.264064e-01,   1.675493e+01,   3.782068e+01,   4.967664e+00,   1.656250e-01
   2.642464e+01,   3.165497e+01,   8.419304e-01,   1.705937e+01,   3.771832e+01,   4.966422e+00,   1.687500e-01
   2.647795e+01,   3.177284e+01,   8.574504e-01,   1.736308e+01,   3.761375e+01,   4.965156e+00,   1.718750e-01
   2.653221e+01,   3.189038e+01,   8.729666e-01,   1.766604e+01,   3.750698e+01,   4.963867e+00,   1.750000e-01
   2.658742e+01,   3.200759e+01,   8.884786e-01,   1.796824e+01,   3.739803e+01,   4.962555e+00,   1.781250e-01
   2.664357e+01,   3.212446e+01,   9.039866e-01,   1.826966e+01,   3.728689e+01,   4.961219e+00,   1.812500e-01
   2.670066e+01,   3.224098e+01,   9.194904e-01,   1.857029e+01,   3.717357e+01,   4.959860e+00,   1.843750e-01
   2.675869e+01,   3.235715e+01,   9.349900e-01,   1.887011e+01,   3.705807e+01,   4.958478e+00,   1.875000e-01
   2.681766e+01,   3.247296e+01,   9.504852e-01,   1.916910e+01,   3.694040e+01,   4.957072e+00,   1.906250e-01
   2.687756e+01,   3.258840e+01,   9.659761e-01,   1.946725e+01,   3.682058e+01,   4.955643e+00,   1.937500e-01
   2.693840e+01,   3.270346e+01,   9.814625e-01,   1.976455e+01,   3.669859e+01,   4.954191e+00,   1.968750e-01
   2.700016e+01,   3.281814e+01,   9.969443e-01,   2.006097e+01,   3.657446e+01,   4.952716e+00,   2.000000e-01
   2.706285e+01,   3.293244e+01,   1.012422e+00,   2.035651e+01,   3.644818e+01,   4.951217e+00,   2.031250e-01
   2.712647e+01,   3.304634e+01,   1.027894e+00,   2.065114e+01,   3.631976e+01,   4.949695e+00,   2.062500e-01
   2.719100e+01,   3.315984e+01,   1.043362e+00,   2.094485e+01,   3.618922e+01,   4.948150e+00,   2.093750e-01
   2.725646e+01,   3.327293e+01,   1.058825e+00,   2.123763e+01,   3.605654e+01,   4.946581e+00,   2.125000e-01
   2.732282e+01,   3.338561e+01,   1.074283e+00,   2.152946e+01,   3.592175e+01,   4.944989e+00,   2.156250e-01
   2.739010e+01,   3.349786e+01,   1.089736e+00,   2.182033e+01,   3.578485e+01,   4.943374e+00,   2.187500e-01
   2.745829e+01,   3.360969e+01,   1.105184e+00,   2.211022e+01,   3.564585e+01,   4.941736e+00,   2.218750e-01
   2.752739e+01,   3.372108e+01,   1.120627e+00,   2.239911e+01,   3.550474e+01,   4.940075e+00,   2.250000e-01
   2.759738e+01,   3.383204e+01,   1.136065e+00,   2.268699e+01,   3.536155e+01,   4.938390e+00,   2.281250e-01
   2.766828e+01,   3.394254e+01,   1.151497e+00,   2.297385e+01,   3.521628e+01,   4.936682e+00,   2.312500e-01
   2.774007e+01,   3.405259e+01,   1.166924e+00,   2.325967e+01,   3.506892e+01,   4.934951e+00,   2.343750e-01
   2.781276e+01,   3.416218e+01,   1.182346e+00,   2.354443e+01,   3.491951e+01,   4.933197e+00,   2.375000e-01
   2.788634e+01,   3.427130e+01,   1.197762e+00,   2.382812e+01,   3.476803e+01,   4.931419e+00,   2.406250e-01
   2.796080e+01,   3.437995e+01,   1.213173e+00,   2.411073e+01,   3.461449e+01,   4.929619e+00,   2.437500e-01
   2.803615e+01,   3.448813e+01,   1.228578e+00,   2.439224e+01,   3.445892e+01,   4.927795e+00,   2.468750e-01
   2.811237e+01,   3.459581e+01,   1.243977e+00,   2.467264e+01,   3.430131e+01,   4.925948e+00,   2.500000e-01
   2.818947e+01,   3.470300e+01,   1.259371e+00,   2.495190e+01,   3.414166e+01,   4.924078e+00,   2.531250e-01
   2.826745e+01,   3.480969e+01,   1.274759e+00,   2.523003e+01,   3.398000e+01,   4.922185e+00,   2.562500e-01
   2.834629e+01,   3.491588e+01,   1.290141e+00,   2.550699e+01,   3.381632e+01,   4.920268e+00,   2.593750e-01
   2.842600e+01,   3.502156e+01,   1.305516e+00,   2.578279e+01,   3.365064e+01,   4.918329e+00,   2.625000e-01
   2.850657e+01,   3.512672e+01,   1.320886e+00,   2.605739e+01,   3.348297e+01,   4.916366e+00,   2.656250e-01
   2.858800e+01,   3.523135e+01,   1.336250e+00,   2.633080e+01,   3.331331e+01,   4.914381e+00,   2.687500e-01
   2.867029e+01,   3.533545e+01,   1.351607e+00,   2.660299e+01,   3.314167e+01,   4.912372e+00,   2.718750e-01
   2.875342e+01,   3.543902e+01,   1.366958e+00,   2.687395e+01,   3.296805e+01,   4.910340e+00,   2.750000e-01
   2.883740e+01,   3.554205e+01,   1.382303e+00,   2.714367e+01,   3.279248e+01,   4.908285e+00,   2.781250e-01
   2.892222e+01,   3.564452e+01,   1.397642e+00,   2.741213e+01,   3.261496e+01,   4.906207e+00,   2.812500e-01
   2.900789e+01,   3.574644e+01,   1.412974e+00,   2.767931e+01,   3.243549e+01,   4.904106e+00,   2.843750e-01
   2.909439e+01,   3.584781e+01,   1.428299e+00,   2.794522e+01,   3.225409e+01,   4.901982e+00,   2.875000e-01
   2.918171e+01,   3.594860e+01,   1.443618e+00,   2.820982e+01,   3.207076e+01,   4.899834e+00,   2.906250e-01
   2.926987e+01,   3.604882e+01,   1.458930e+00,   2.847310e+01,   3.188552e+01,   4.897664e+00,   2.937500e-01
   2.935885e+01,   3.614846e+01,   1.474235e+00,   2.873506e+01,   3.169838e+01,   4.895471e+00,   2.968750e-01
   2.944865e+01,   3.624752e+01,   1.489533e+00,   2.899568e+01,   3.150934e+01,   4.893255e+00,   3.000000e-01
   2.953926e+01,   3.634599e+01,   1.504824e+00,   2.925495e+01,   3.131841e+01,   4.891015e+00,   3.031250e-01
   2.963068e+01,   3.644386e+01,   1.520109e+00,   2.951284e+01,   3.112560e+01,   4.888753e+00,   3.062500e-01
   2.972291e+01,   3.654112e+01,   1.535386e+00,   2.976935e+01,   3.093093e+01,   4.886468e+00,   3.093750e-01
   2.981594e+01,   3.663778e+01,   1.550656e+00,   3.002447e+01,   3.073440e+01,   4.884160e+00,   3.125000e-01
   2.990976e+01,   3.673383e+01,   1.565919e+00,   3.027818e+01,   3.053602e+01,   4.881829e+00,   3.156250e-01
   3.000438e+01,   3.682925e+01,   1.581175e+00,   3.053047e+01,   3.033581e+01,   4.879475e+00,   3.187500e-01
   3.009979e+01,   3.692405e+01,   1.596424e+00,   3.078132e+01,   3.013377e+01,   4.877098e+00,   3.218750e-01
   3.019598e+01,   3.701822e+01,   1.611664e+00,   3.103072e+01,   2.992991e+01,   4.874698e+00,   3.250000e-01
   3.029295e+01,   3.711175e+01,   1.626898e+00,   3.127866e+01,   2.972425e+01,   4.872275e+00,   3.281250e-01
   3.039070e+01,   3.720464e+01,   1.642124e+00,   3.152513e+01,   2.951679e+01,   4.869829e+00,   3.312500e-01
   3.048921e+01,   3.729688e+01,   1.657342e+00,   3.177011e+01,   2.930755e+01,   4.867360e+00,   3.343750e-01
   3.058850e+01,   3.738847e+01,   1.672552e+00,   3.201359e+01,   2.909653e+01,   4.864869e+00,   3.375000e-01
   3.068854e+01,   3.747939e+01,   1.687755e+00,   3.225555e+01,   2.888375e+01,   4.862355e+00,   3.406250e-01
   3.078934e+01,   3.756966e+01,   1.702950e+00,   3.249599e+01,   2.866922e+01,   4.859817e+00,   3.437500e-01
   3.089089e+01,   3.765925e+01,   1.718137e+00,   3.273489e+01,   2.845295e+01,   4.857257e+00,   3.468750e-01
   3.099318e+01,   3.774816e+01,   1.733316e+00,   3.297224e+01,   2.823495e+01,   4.854674e+00,   3.500000e-01
   3.109622e+01,   3.783640e+01,   1.748487e+00,   3.320803e+01,   2.801522e+01,   4.852069e+00,   3.531250e-01
   3.120000e+01,   3.792394e+01,   1.763649e+00,   3.344224e+01,   2.779379e+01,   4.849440e+00,   3.562500e-01
   3.130450e+01,   3.801080e+01,   1.778804e+00,   3.367486e+01,   2.757067e+01,   4.846789e+00,   3.593750e-01
   3.140974e+01,   3.809696e+01,   1.793950e+00,   3.390589e+01,   2.734586e+01,   4.844115e+00,   3.625000e-01
   3.151569e+01,   3.818241e+01,   1.809088e+00,   3.413530e+01,   2.711937e+01,   4.841418e+00,   3.656250e-01
   3.162237e+01,   3.826716e+01,   1.824217e+00,   3.436308e+01,   2.689122e+01,   4.838698e+00,   3.687500e-01
   3.172975e+01,   3.835120e+01,   1.839338e+00,   3.458923e+01,   2.666143e+01,   4.835956e+00,   3.718750e-01
   3.183784e+01,   3.843451e+01,   1.854451e+00,   3.481373e+01,   2.642999e+01,   4.833191e+00,   3.750000e-01
   3.194663e+01,   3.851711e+01,   1.869555e+00,   3.503657e+01,   2.619693e+01,   4.830403e+00,   3.781250e-01
   3.205612e+01,   3.859897e+01,   1.884650e+00,   3.525774e+01,   2.596225e+01,   4.827592e+00,   3.812500e-01
   3.216630e+01,   3.868010e+01,   1.899736e+00,   3.547723e+01,   2.572597e+01,   4.824759e+00,   3.843750e-01
   3.227717e+01,   3.876050e+01,   1.914813e+00,   3.569502e+01,   2.548810e+01,   4.821903e+00,   3.875000e-01
   3.238872e+01,   3.884015e+01,   1.929882e+00,   3.591110e+01,   2.524865e+01,   4.819025e+00,   3.906250e-01
   3.250094e+01,   3.891905e+01,   1.944941e+00,   3.612547e+01,   2.500764e+01,   4.816123e+00,   3.937500e-01
   3.261383e+01,   3.899720e+01,   1.959991e+00,   3.633810e+01,   2.476507e+01,   4.813199e+00,   3.968750e-01
   3.272739e+01,   3.907459e+01,   1.975033e+00,   3.654900e+01,   2.452096e+01,   4.810253e+00,   4.000000e-01
   3.284160e+01,   3.915122e+01,   1.990065e+00,   3.675814e+01,   2.427532e+01,   4.807284e+00,   4.031250e-01
   3.295647e+01,   3.922708e+01,   2.005087e+00,   3.696553e+01,   2.402817e+01,   4.804292e+00,   4.062500e-01
   3.307199e+01,   3.930217e+01,   2.020101e+00,   3.717113e+01,   2.377951e+01,   4.801278e+00,   4.093750e-01
   3.318815e+01,   3.937648e+01,   2.035105e+00,   3.737496e+01,   2.352936e+01,   4.798241e+00,   4.125000e-01
   3.330495e+01,   3.945001e+01,   2.050099e+00,   3.757699e+01,   2.327774e+01,   4.795182e+00,   4.156250e-01
   3.342238e+01,   3.952275e+01,   2.065084e+00,   3.777721e+01,   2.302464e+01,   4.792100e+00,   4.187500e-01
   3.354043e+01,   3.959470e+01,   2.080060e+00,   3.797562e+01,   2.277010e+01,   4.788995e+00,   4.218750e-01
   3.365910e+01,   3.966586e+01,   2.095025e+00,   3.817220e+01,   2.251412e+01,   4.785868e+00,   4.250000e-01
   3.377839e+01,   3.973622e+01,   2.109981e+00,   3.836695e+01,   2.225671e+01,   4.782719e+00,   4.281250e-01
   3.389829e+01,   3.980577e+01,   2.124927e+00,   3.855985e+01,   2.199789e+01,   4.779547e+00,   4.312500e-01
   3.401879e+01,   3.987451e+01,   2.139863e+00,   3.875089e+01,   2.173767e+01,   4.776352e+00,   4.343750e-01
   3.413988e+01,   3.994244e+01,   2.154789e+00,   3.894006e+01,   2.147607e+01,   4.773135e+00,   4.375000e-01
   3.426157e+01,   4.000955e+01,   2.169705e+00,   3.912736e+01,   2.121309e+01,   4.769896e+00,   4.406250e-01
   3.438384e+01,   4.007584e+01,   2.184611e+00,   3.931276e+01,   2.094876e+01,   4.766634e+00,   4.437500e-01
   3.450670e+01,   4.014131e+01,   2.199507e+00,   3.949628e+01,   2.068308e+01,   4.763350e+00,   4.468750e-01
   3.463012e+01,   4.020594e+01,   2.214392e+00,   3.967788e+01,   2.041606e+01,   4.760044e+00,   4.500000e-01
   3.475412e+01,   4.026974e+01,   2.229268e+00,   3.985757e+01,   2.014773e+01,   4.756715e+00,   4.531250e-01
   3.487867e+01,   4.033271e+01,   2.244132e+00,   4.003533e+01,   1.987810e+01,   4.753363e+00,   4.562500e-01
   3.500378e+01,   4.039483e+01,   2.258987e+00,   4.021116e+01,   1.960717e+01,   4.749990e+00,   4.593750e-01
   3.512944e+01,   4.045610e+01,   2.273830e+00,   4.038504e+01,   1.933497e+01,   4.746594e+00,   4.625000e-01
   3.525564e+01,   4.051652e+01,   2.288663e+00,   4.055697e+01,   1.906151e+01,   4.743175e+00,   4.656250e-01
   3.538238e+01,   4.057609e+01,   2.303486e+00,   4.072694e+01,   1.878680e+01,   4.739735e+00,   4.687500e-01
   3.550966e+01,   4.063480e+01,   2.318297e+00,   4.089493e+01,   1.851085e+01,   4.736272e+00,   4.718750e-01
   3.563745e+01,   4.069264e+01,   2.333098e+00,   4.106094e+01,   1.823368e+01,   4.732787e+00,   4.750000e-01
   3.576577e+01,   4.074962e+01,   2.347888e+00,   4.122497e+01,   1.795531e+01,   4.729279e+00,   4.781250e-01
   3.589460e+01,   4.080573e+01,   2.362667e+00,   4.138699e+01,   1.767575e+01,   4.725750e+00,   4.812500e-01
   3.602393e+01,   4.086097e+01,   2.377435e+00,   4.154701e+01,   1.739501e+01,   4.722198e+00,   4.843750e-01
   3.615377e+01,   4.091533e+01,   2.392192e+00,   4.170502e+01,   1.711311e+01,   4.718624e+00,   4.875000e-01
   3.628409e+01,   4.096881e+01,   2.406938e+00,   4.186100e+01,   1.683006e+01,   4.715028e+00,   4.906250e-01
   3.641491e+01,   4.102140e+01,   2.421672e+00,   4.201495e+01,   1.654587e+01,   4.711409e+00,   4.937500e-01
   3.654621e+01,   4.107311e+01,   2.436395e+00,   4.216686e+01,   1.626057e+01,   4.707769e+00,   4.968750e-01
   3.667798e+01,   4.112392e+01,   2.451107e+00,   4.231672e+01,   1.597416e+01,   4.704106e+00,   5.000000e-01
   3.681022e+01,   4.117384e+01,   2.465808e+00,   4.246452e+01,   1.568667e+01,   4.700421e+00,   5.031250e-01
   3.694292e+01,   4.122286e+01,   2.480496e+00,   4.261026e+01,   1.539810e+01,   4.696714e+00,   5.062500e-01
   3.707608e+01,   4.127098e+01,   2.495174e+00,   4.275393e+01,   1.510846e+01,   4.692985e+00,   5.093750e-01
   3.720968e+01,   4.131819e+01,   2.509839e+00,   4.289552e+01,   1.481779e+01,   4.689234e+00,   5.125000e-01
   3.734373e+01,   4.136450e+01,   2.524493e+00,   4.303503e+01,   1.452608e+01,   4.685461e+00,   5.156250e-01
   3.747821e+01,   4.140989e+01,   2.539135e+00,   4.317244e+01,   1.423336e+01,   4.681666e+00,   5.187500e-01
   3.761313e+01,   4.145437e+01,   2.553765e+00,   4.330774e+01,   1.393964e+01,   4.677849e+00,   5.218750e-01
   3.774847e+01,   4.149793e+01,   2.568384e+00,   4.344094e+01,   1.364494e+01,   4.674010e+00,   5.250000e-01
   3.788422e+01,   4.154057e+01,   2.582990e+00,   4.357203e+01,   1.334926e+01,   4.670149e+00,   5.281250e-01
   3.802038e+01,   4.158229e+01,   2.597584e+00,   4.370099e+01,   1.305264e+01,   4.666266e+00,   5.312500e-01
   3.815695e+01,   4.162308e+01,   2.612166e+00,   4.382782e+01,   1.275507e+01,   4.662361e+00,   5.343750e-01
   3.829391e+01,   4.166294e+01,   2.626736e+00,   4.395251e+01,   1.245658e+01,   4.658434e+00,   5.375000e-01
   3.843126e+01,   4.170187e+01,   2.641294e+00,   4.407507e+01,   1.215718e+01,   4.654485e+00,   5.406250e-01
   3.856899e+01,   4.173986e+01,   2.655839e+00,   4.419547e+01,   1.185689e+01,   4.650514e+00,   5.437500e-01
   3.870711e+01,   4.177691e+01,   2.670372e+00,   4.431371e+01,   1.155572e+01,   4.646522e+00,   5.468750e-01
   3.884559e+01,   4.181302e+01,   2.684892e+00,   4.442980e+01,   1.125368e+01,   4.642507e+00,   5.500000e-01
   3.898443e+01,   4.184819e+01,   2.699400e+00,   4.454371e+01,   1.095081e+01,   4.638471e+00,   5.531250e-01
   3.912363e+01,   4.188241e+01,   2.713895e+00,   4.465545e+01,   1.064710e+01,   4.634413e+00,   5.562500e-01
   3.926318e+01,   4.191568e+01,   2.728378e+00,   4.476501e+01,   1.034257e+01,   4.630333e+00,   5.593750e-01
   3.940307e+01,   4.194800e+01,   2.742848e+00,   4.487239e+01,   1.003725e+01,   4.626232e+00,   5.625000e-01
   3.954329e+01,   4.197937e+01,   2.757304e+00,   4.497757e+01,   9.731144e+00,   4.622108e+00,   5.656250e-01
   3.968385e+01,   4.200978e+01,   2.771749e+00,   4.508055e+01,   9.424269e+00,   4.617963e+00,   5.687500e-01
   3.982472e+01,   4.203923e+01,   2.786180e+00,   4.518133e+01,   9.116642e+00,   4.613796e+00,   5.718750e-01
   3.996592e+01,   4.206772e+01,   2.800598e+00,   4.527991e+01,   8.808280e+00,   4.609608e+00,   5.750000e-01
   4.010742e+01,   4.209525e+01,   2.815003e+00,   4.537626e+01,   8.499196e+00,   4.605398e+00,   5.781250e-01
   4.024922e+01,   4.212181e+01,   2.829395e+00,   4.547040e+01,   8.189409e+00,   4.601166e+00,   5.812500e-01
   4.039131e+01,   4.214740e+01,   2.843773e+00,   4.556231e+01,   7.878933e+00,   4.596912e+00,   5.843750e-01
   4.053369e+01,   4.217202e+01,   2.858139e+00,   4.565200e+01,   7.567785e+00,   4.592637e+00,   5.875000e-01
   4.067636e+01,   4.219567e+01,   2.872491e+00,   4.573945e+01,   7.255981e+00,   4.588340e+00,   5.906250e-01
   4.081929e+01,   4.221834e+01,   2.886829e+00,   4.582466e+01,   6.943536e+00,   4.584022e+00,   5.937500e-01
   4.096249e+01,   4.224004e+01,   2.901154e+00,   4.590763e+01,   6.630467e+00,   4.579682e+00,   5.968750e-01
   4.110596e+01,   4.226076e+01,   2.915466e+00,   4.598835e+01,   6.316790e+00,   4.575321e+00,   6.000000e-01
   4.124967e+01,   4.228050e+01,   2.929764e+00,   4.606682e+01,   6.002522e+00,   4.570938e+00,   6.031250e-01
   4.139363e+01,   4.229926e+01,   2.944048e+00,   4.614303e+01,   5.687678e+00,   4.566534e+00,   6.062500e-01
   4.153783e+01,   4.231704e+01,   2.958318e+00,   4.621698e+01,   5.372274e+00,   4.562108e+00,   6.093750e-01
   4.168225e+01,   4.233382e+01,   2.972575e+00,   4.628866e+01,   5.056328e+00,   4.557661e+00,   6.125000e-01
   4.182691e+01,   4.234962e+01,   2.986818e+00,   4.635808e+01,   4.739854e+00,   4.553192e+00,   6.156250e-01
   4.197177e+01,   4.236444e+01,   3.001046e+00,   4.642522e+01,   4.422871e+00,   4.548702e+00,   6.187500e-01
   4.211685e+01,   4.237826e+01,   3.015261e+00,   4.649009e+01,   4.105393e+00,   4.544190e+00,   6.218750e-01
   4.226213e+01,   4.239109e+01,   3.029462e+00,   4.655268e+01,   3.787437e+00,   4.539657e+00,   6.250000e-01
   4.240761e+01,   4.240292e+01,   3.043648e+00,   4.661298e+01,   3.469020e+00,   4.535103e+00,   6.281250e-01
   4.255328e+01,   4.241376e+01,   3.057820e+00,   4.667100e+01,   3.150159e+00,   4.530527e+00,   6.312500e-01
   4.269912e+01,   4.242361e+01,   3.071978e+00,   4.672673e+01,   2.830869e+00,   4.525931e+00,   6.343750e-01
   4.284515e+01,   4.243245e+01,   3.086122e+00,   4.678016e+01,   2.511167e+00,   4.521312e+00,   6.375000e-01
   4.299133e+01,   4.244030e+01,   3.100251e+00,   4.683130e+01,   2.191069e+00,   4.516673e+00,   6.406250e-01
   4.313768e+01,   4.244715e+01,   3.114365e+00,   4.688014e+01,   1.870593e+00,   4.512012e+00,   6.437500e-01
   4.328418e+01,   4.245299e+01,   3.128465e+00,   4.692668e+01,   1.549754e+00,   4.507330e+00,   6.468750e-01
   4.343083e+01,   4.245784e+01,   3.142551e+00,   4.697092e+01,   1.228570e+00,   4.502627e+00,   6.500000e-01
   4.357761e+01,   4.246168e+01,   3.156622e+00,   4.701285e+01,   9.070559e-01,   4.497903e+00,   6.531250e-01
   4.372453e+01,   4.246451e+01,   3.170677e+00,   4.705247e+01,   5.852296e-01,   4.493158e+00,   6.562500e-01
   4.387157e+01,   4.246634e+01,   3.184719e+00,   4.708978e+01,   2.631073e-01,   4.488391e+00,   6.593750e-01
   4.401872e+01,   4.246716e+01,   3.198745e+00,   4.712477e+01,  -5.929432e-02,   4.483604e+00,   6.625000e-01
   4.416599e+01,   4.246698e+01,   3.212756e+00,   4.715745e+01,  -3.819587e-01,   4.478795e+00,   6.656250e-01
   4.431335e+01,   4.246578e+01,   3.226752e+00,   4.718782e+01,  -7.048690e-01,   4.473965e+00,   6.687500e-01
   4.446082e+01,   4.246358e+01,   3.240733e+00,   4.721586e+01,  -1.028009e+00,   4.469114e+00,   6.718750e-01
   4.460836e+01,   4.246037e+01,   3.254699e+00,   4.724159e+01,  -1.351361e+00,   4.464242e+00,   6.750000e-01
   4.475599e+01,   4.245615e+01,   3.268650e+00,   4.726499e+01,  -1.674910e+00,   4.459349e+00,   6.781250e-01
   4.490370e+01,   4.245091e+01,   3.282586e+00,   4.728607e+01,  -1.998637e+00,   4.454436e+00,   6.812500e-01
   4.505147e+01,   4.244467e+01,   3.296506e+00,   4.730482e+01,  -2.322527e+00,   4.449501e+00,   6.843750e-01
   4.519929e+01,   4.243741e+01,   3.310410e+00,   4.732125e+01,  -2.646563e+00,   4.444545e+00,   6.875000e-01
