x1[μm], y1[μm], z1[μm], v_x1[μm/μs], v_y1[μm/μs], v_y1[μm/μs],x2[μm], y2[μm], z2[μm], v_x2[μm/μs], v_y2[μm/μs], v_y2[μm/μs], t[μs]
   2.000000e+01,   0.000000e+00,   2.000000e+01,   0.000000e+00,   2.500000e+01,   0.000000e+00,   2.500000e+01,   2.500000e+01,   0.000000e+00,   0.000000e+00,   4.000000e+01,   5.000000e+00,   0.000000e+00
   2.000032e+01,   7.812423e-02,   1.999995e+01,   2.031412e-01,   2.499927e+01,  -3.006635e-02,   2.500050e+01,   2.512503e+01,   1.562499e-02,   3.198350e-01,   4.001764e+01,   4.999988e+00,   3.125000e-03
   2.000127e+01,   1.562439e-01,   1.999981e+01,   4.062718e-01,   2.499706e+01,  -6.013255e-02,   2.500200e+01,   2.525011e+01,   3.124990e-02,   6.397947e-01,   4.003296e+01,   4.999953e+00,   6.250000e-03
   2.000286e+01,   2.343543e-01,   1.999958e+01,   6.093812e-01,   2.499339e+01,  -9.019848e-02,   2.500450e+01,   2.537523e+01,   4.687467e-02,   9.598626e-01,   4.004597e+01,   4.999894e+00,   9.375000e-03
   2.000508e+01,   3.124510e-01,   1.999925e+01,   8.124589e-01,   2.498824e+01,  -1.202640e-01,   2.500800e+01,   2.550039e+01,   6.249922e-02,   1.280022e+00,   4.005666e+01,   4.999812e+00,   1.250000e-02
   2.000793e+01,   3.905293e-01,   1.999883e+01,   1.015494e+00,   2.498163e+01,  -1.503289e-01,   2.501250e+01,   2.562558e+01,   7.812347e-02,   1.600256e+00,   4.006504e+01,   4.999706e+00,   1.562500e-02
   2.001143e+01,   4.685847e-01,   1.999831e+01,   1.218477e+00,   2.497355e+01,  -1.803931e-01,   2.501800e+01,   2.575080e+01,   9.374736e-02,   1.920548e+00,   4.007110e+01,   4.999577e+00,   1.875000e-02
   2.001555e+01,   5.466125e-01,   1.999770e+01,   1.421396e+00,   2.496400e+01,  -2.104565e-01,   2.502450e+01,   2.587603e+01,   1.093708e-01,   2.240882e+00,   4.007485e+01,   4.999425e+00,   2.187500e-02
   2.002031e+01,   6.246081e-01,   1.999699e+01,   1.624241e+00,   2.495298e+01,  -2.405189e-01,   2.503201e+01,   2.600126e+01,   1.249937e-01,   2.561240e+00,   4.007628e+01,   4.999248e+00,   2.500000e-02
   2.002570e+01,   7.025671e-01,   1.999619e+01,   1.827001e+00,   2.494049e+01,  -2.705802e-01,   2.504051e+01,   2.612650e+01,   1.406161e-01,   2.881606e+00,   4.007539e+01,   4.999049e+00,   2.812500e-02
   2.003173e+01,   7.804847e-01,   1.999530e+01,   2.029666e+00,   2.492654e+01,  -3.006402e-01,   2.505002e+01,   2.625173e+01,   1.562378e-01,   3.201964e+00,   4.007219e+01,   4.998826e+00,   3.125000e-02
   2.003839e+01,   8.583564e-01,   1.999432e+01,   2.232226e+00,   2.491112e+01,  -3.306987e-01,   2.506052e+01,   2.637695e+01,   1.718587e-01,   3.522296e+00,   4.006667e+01,   4.998579e+00,   3.437500e-02
   2.004568e+01,   9.361777e-01,   1.999324e+01,   2.434669e+00,   2.489424e+01,  -3.607558e-01,   2.507203e+01,   2.650215e+01,   1.874789e-01,   3.842587e+00,   4.005884e+01,   4.998309e+00,   3.750000e-02
   2.005360e+01,   1.013944e+00,   1.999206e+01,   2.636985e+00,   2.487589e+01,  -3.908111e-01,   2.508454e+01,   2.662731e+01,   2.030981e-01,   4.162819e+00,   4.004869e+01,   4.998015e+00,   4.062500e-02
   2.006216e+01,   1.091650e+00,   1.999079e+01,   2.839164e+00,   2.485608e+01,  -4.208646e-01,   2.509805e+01,   2.675245e+01,   2.187164e-01,   4.482975e+00,   4.003622e+01,   4.997698e+00,   4.375000e-02
   2.007135e+01,   1.169293e+00,   1.998943e+01,   3.041195e+00,   2.483481e+01,  -4.509161e-01,   2.511256e+01,   2.687754e+01,   2.343337e-01,   4.803040e+00,   4.002144e+01,   4.997358e+00,   4.687500e-02
   2.008117e+01,   1.246866e+00,   1.998797e+01,   3.243068e+00,   2.481207e+01,  -4.809655e-01,   2.512807e+01,   2.700258e+01,   2.499499e-01,   5.122996e+00,   4.000435e+01,   4.996994e+00,   5.000000e-02
   2.009162e+01,   1.324367e+00,   1.998642e+01,   3.444771e+00,   2.478788e+01,  -5.110126e-01,   2.514458e+01,   2.712756e+01,   2.655649e-01,   5.442826e+00,   3.998494e+01,   4.996606e+00,   5.312500e-02
   2.010270e+01,   1.401789e+00,   1.998478e+01,   3.646296e+00,   2.476222e+01,  -5.410574e-01,   2.516208e+01,   2.725248e+01,   2.811787e-01,   5.762515e+00,   3.996322e+01,   4.996195e+00,   5.625000e-02
   2.011441e+01,   1.479129e+00,   1.998304e+01,   3.847630e+00,   2.473511e+01,  -5.710996e-01,   2.518059e+01,   2.737733e+01,   2.967911e-01,   6.082045e+00,   3.993919e+01,   4.995761e+00,   5.937500e-02
   2.012674e+01,   1.556382e+00,   1.998121e+01,   4.048764e+00,   2.470655e+01,  -6.011391e-01,   2.520010e+01,   2.750210e+01,   3.124021e-01,   6.401400e+00,   3.991285e+01,   4.995303e+00,   6.250000e-02
   2.013971e+01,   1.633544e+00,   1.997929e+01,   4.249687e+00,   2.467653e+01,  -6.311758e-01,   2.522060e+01,   2.762678e+01,   3.280117e-01,   6.720563e+00,   3.988420e+01,   4.994821e+00,   6.562500e-02
   2.015330e+01,   1.710609e+00,   1.997727e+01,   4.450388e+00,   2.464505e+01,  -6.612095e-01,   2.524210e+01,   2.775137e+01,   3.436197e-01,   7.039518e+00,   3.985325e+01,   4.994317e+00,   6.875000e-02
   2.016753e+01,   1.787574e+00,   1.997515e+01,   4.650858e+00,   2.461212e+01,  -6.912401e-01,   2.526460e+01,   2.787586e+01,   3.592262e-01,   7.358247e+00,   3.981999e+01,   4.993788e+00,   7.187500e-02
   2.018237e+01,   1.864433e+00,   1.997295e+01,   4.851085e+00,   2.457775e+01,  -7.212675e-01,   2.528809e+01,   2.800025e+01,   3.748309e-01,   7.676735e+00,   3.978442e+01,   4.993237e+00,   7.500000e-02
   2.019784e+01,   1.941183e+00,   1.997065e+01,   5.051060e+00,   2.454192e+01,  -7.512915e-01,   2.531258e+01,   2.812451e+01,   3.904339e-01,   7.994965e+00,   3.974655e+01,   4.992661e+00,   7.812500e-02
   2.021394e+01,   2.017819e+00,   1.996825e+01,   5.250772e+00,   2.450466e+01,  -7.813119e-01,   2.533806e+01,   2.824866e+01,   4.060350e-01,   8.312919e+00,   3.970639e+01,   4.992063e+00,   8.125000e-02
   2.023066e+01,   2.094336e+00,   1.996576e+01,   5.450210e+00,   2.446594e+01,  -8.113287e-01,   2.536453e+01,   2.837268e+01,   4.216342e-01,   8.630583e+00,   3.966392e+01,   4.991441e+00,   8.437500e-02
   2.024800e+01,   2.170729e+00,   1.996318e+01,   5.649364e+00,   2.442579e+01,  -8.413417e-01,   2.539200e+01,   2.849656e+01,   4.372315e-01,   8.947939e+00,   3.961916e+01,   4.990795e+00,   8.750000e-02
   2.026597e+01,   2.246995e+00,   1.996050e+01,   5.848224e+00,   2.438419e+01,  -8.713507e-01,   2.542046e+01,   2.862029e+01,   4.528267e-01,   9.264970e+00,   3.957211e+01,   4.990126e+00,   9.062500e-02
   2.028456e+01,   2.323129e+00,   1.995773e+01,   6.046779e+00,   2.434116e+01,  -9.013556e-01,   2.544990e+01,   2.874388e+01,   4.684198e-01,   9.581660e+00,   3.952276e+01,   4.989434e+00,   9.375000e-02
   2.030376e+01,   2.399126e+00,   1.995487e+01,   6.245019e+00,   2.429669e+01,  -9.313563e-01,   2.548034e+01,   2.886731e+01,   4.840106e-01,   9.897993e+00,   3.947113e+01,   4.988718e+00,   9.687500e-02
   2.032359e+01,   2.474982e+00,   1.995191e+01,   6.442934e+00,   2.425078e+01,  -9.613526e-01,   2.551177e+01,   2.899057e+01,   4.995992e-01,   1.021395e+01,   3.941721e+01,   4.987978e+00,   1.000000e-01
   2.034403e+01,   2.550692e+00,   1.994886e+01,   6.640513e+00,   2.420345e+01,  -9.913444e-01,   2.554418e+01,   2.911366e+01,   5.151855e-01,   1.052952e+01,   3.936100e+01,   4.987215e+00,   1.031250e-01
   2.036509e+01,   2.626252e+00,   1.994572e+01,   6.837747e+00,   2.415469e+01,  -1.021332e+00,   2.557757e+01,   2.923658e+01,   5.307693e-01,   1.084468e+01,   3.930252e+01,   4.986429e+00,   1.062500e-01
   2.038676e+01,   2.701657e+00,   1.994248e+01,   7.034624e+00,   2.410450e+01,  -1.051314e+00,   2.561196e+01,   2.935930e+01,   5.463506e-01,   1.115942e+01,   3.924176e+01,   4.985620e+00,   1.093750e-01
   2.040906e+01,   2.776904e+00,   1.993915e+01,   7.231134e+00,   2.405289e+01,  -1.081291e+00,   2.564732e+01,   2.948183e+01,   5.619294e-01,   1.147372e+01,   3.917872e+01,   4.984787e+00,   1.125000e-01
   2.043196e+01,   2.851986e+00,   1.993572e+01,   7.427268e+00,   2.399985e+01,  -1.111264e+00,   2.568367e+01,   2.960417e+01,   5.775055e-01,   1.178756e+01,   3.911341e+01,   4.983930e+00,   1.156250e-01
   2.045548e+01,   2.926901e+00,   1.993220e+01,   7.623015e+00,   2.394540e+01,  -1.141231e+00,   2.572099e+01,   2.972629e+01,   5.930789e-01,   1.210093e+01,   3.904584e+01,   4.983050e+00,   1.187500e-01
   2.047960e+01,   3.001644e+00,   1.992859e+01,   7.818365e+00,   2.388954e+01,  -1.171193e+00,   2.575930e+01,   2.984820e+01,   6.086495e-01,   1.241382e+01,   3.897600e+01,   4.982147e+00,   1.218750e-01
   2.050434e+01,   3.076209e+00,   1.992488e+01,   8.013307e+00,   2.383226e+01,  -1.201149e+00,   2.579858e+01,   2.996989e+01,   6.242173e-01,   1.272620e+01,   3.890390e+01,   4.981220e+00,   1.250000e-01
   2.052969e+01,   3.150594e+00,   1.992108e+01,   8.207833e+00,   2.377357e+01,  -1.231099e+00,   2.583883e+01,   3.009135e+01,   6.397822e-01,   1.303805e+01,   3.882954e+01,   4.980270e+00,   1.281250e-01
   2.055564e+01,   3.224793e+00,   1.991719e+01,   8.401930e+00,   2.371348e+01,  -1.261044e+00,   2.588007e+01,   3.021257e+01,   6.553440e-01,   1.334937e+01,   3.875293e+01,   4.979297e+00,   1.312500e-01
   2.058220e+01,   3.298802e+00,   1.991320e+01,   8.595590e+00,   2.365198e+01,  -1.290983e+00,   2.592227e+01,   3.033355e+01,   6.709027e-01,   1.366014e+01,   3.867407e+01,   4.978300e+00,   1.343750e-01
   2.060936e+01,   3.372616e+00,   1.990912e+01,   8.788802e+00,   2.358909e+01,  -1.320916e+00,   2.596544e+01,   3.045428e+01,   6.864583e-01,   1.397033e+01,   3.859296e+01,   4.977280e+00,   1.375000e-01
   2.063713e+01,   3.446232e+00,   1.990494e+01,   8.981556e+00,   2.352479e+01,  -1.350842e+00,   2.600958e+01,   3.057475e+01,   7.020107e-01,   1.427994e+01,   3.850961e+01,   4.976236e+00,   1.406250e-01
   2.066549e+01,   3.519645e+00,   1.990068e+01,   9.173842e+00,   2.345911e+01,  -1.380763e+00,   2.605469e+01,   3.069496e+01,   7.175598e-01,   1.458895e+01,   3.842403e+01,   4.975169e+00,   1.437500e-01
   2.069446e+01,   3.592850e+00,   1.989631e+01,   9.365650e+00,   2.339203e+01,  -1.410677e+00,   2.610076e+01,   3.081490e+01,   7.331055e-01,   1.489734e+01,   3.833621e+01,   4.974078e+00,   1.468750e-01
   2.072403e+01,   3.665843e+00,   1.989186e+01,   9.556971e+00,   2.332357e+01,  -1.440584e+00,   2.614780e+01,   3.093456e+01,   7.486477e-01,   1.520510e+01,   3.824617e+01,   4.972965e+00,   1.500000e-01
   2.075419e+01,   3.738621e+00,   1.988731e+01,   9.747793e+00,   2.325372e+01,  -1.470484e+00,   2.619579e+01,   3.105394e+01,   7.641865e-01,   1.551220e+01,   3.815390e+01,   4.971828e+00,   1.531250e-01
   2.078495e+01,   3.811178e+00,   1.988267e+01,   9.938108e+00,   2.318250e+01,  -1.500378e+00,   2.624475e+01,   3.117302e+01,   7.797216e-01,   1.581864e+01,   3.805942e+01,   4.970667e+00,   1.562500e-01
   2.081631e+01,   3.883510e+00,   1.987793e+01,   1.012790e+01,   2.310990e+01,  -1.530264e+00,   2.629466e+01,   3.129181e+01,   7.952531e-01,   1.612440e+01,   3.796272e+01,   4.969483e+00,   1.593750e-01
   2.084825e+01,   3.955613e+00,   1.987310e+01,   1.031717e+01,   2.303592e+01,  -1.560143e+00,   2.634552e+01,   3.141029e+01,   8.107809e-01,   1.642946e+01,   3.786381e+01,   4.968276e+00,   1.625000e-01
   2.088079e+01,   4.027483e+00,   1.986818e+01,   1.050591e+01,   2.296058e+01,  -1.590015e+00,   2.639734e+01,   3.152845e+01,   8.263048e-01,   1.673380e+01,   3.776269e+01,   4.967045e+00,   1.656250e-01
   2.091391e+01,   4.099115e+00,   1.986317e+01,   1.069409e+01,   2.288388e+01,  -1.619880e+00,   2.645011e+01,   3.164630e+01,   8.418249e-01,   1.703742e+01,   3.765938e+01,   4.965792e+00,   1.687500e-01
   2.094762e+01,   4.170506e+00,   1.985806e+01,   1.088172e+01,   2.280581e+01,  -1.649736e+00,   2.650383e+01,   3.176382e+01,   8.573410e-01,   1.734029e+01,   3.755388e+01,   4.964514e+00,   1.718750e-01
   2.098192e+01,   4.241650e+00,   1.985286e+01,   1.106878e+01,   2.272639e+01,  -1.679586e+00,   2.655849e+01,   3.188101e+01,   8.728531e-01,   1.764240e+01,   3.744619e+01,   4.963214e+00,   1.750000e-01
   2.101680e+01,   4.312544e+00,   1.984756e+01,   1.125526e+01,   2.264562e+01,  -1.709427e+00,   2.661409e+01,   3.199786e+01,   8.883611e-01,   1.794373e+01,   3.733631e+01,   4.961890e+00,   1.781250e-01
   2.105227e+01,   4.383184e+00,   1.984217e+01,   1.144116e+01,   2.256350e+01,  -1.739260e+00,   2.667063e+01,   3.211436e+01,   9.038649e-01,   1.824427e+01,   3.722426e+01,   4.960543e+00,   1.812500e-01
   2.108831e+01,   4.453565e+00,   1.983669e+01,   1.162646e+01,   2.248004e+01,  -1.769085e+00,   2.672812e+01,   3.223051e+01,   9.193644e-01,   1.854400e+01,   3.711004e+01,   4.959172e+00,   1.843750e-01
   2.112493e+01,   4.523683e+00,   1.983111e+01,   1.181115e+01,   2.239523e+01,  -1.798902e+00,   2.678653e+01,   3.234630e+01,   9.348597e-01,   1.884290e+01,   3.699365e+01,   4.957779e+00,   1.875000e-01
   2.116213e+01,   4.593534e+00,   1.982545e+01,   1.199523e+01,   2.230909e+01,  -1.828710e+00,   2.684588e+01,   3.246172e+01,   9.503505e-01,   1.914097e+01,   3.687510e+01,   4.956362e+00,   1.906250e-01
   2.119990e+01,   4.663113e+00,   1.981969e+01,   1.217869e+01,   2.222163e+01,  -1.858509e+00,   2.690616e+01,   3.257676e+01,   9.658369e-01,   1.943818e+01,   3.675440e+01,   4.954921e+00,   1.937500e-01
   2.123825e+01,   4.732417e+00,   1.981383e+01,   1.236151e+01,   2.213283e+01,  -1.888300e+00,   2.696737e+01,   3.269143e+01,   9.813188e-01,   1.973452e+01,   3.663156e+01,   4.953458e+00,   1.968750e-01
   2.127716e+01,   4.801442e+00,   1.980788e+01,   1.254369e+01,   2.204272e+01,  -1.918082e+00,   2.702950e+01,   3.280571e+01,   9.967960e-01,   2.002998e+01,   3.650657e+01,   4.951971e+00,   2.000000e-01
   2.131664e+01,   4.870183e+00,   1.980184e+01,   1.272521e+01,   2.195128e+01,  -1.947855e+00,   2.709256e+01,   3.291959e+01,   1.012269e+00,   2.032453e+01,   3.637945e+01,   4.950461e+00,   2.031250e-01
   2.135669e+01,   4.938636e+00,   1.979571e+01,   1.290607e+01,   2.185854e+01,  -1.977619e+00,   2.715653e+01,   3.303308e+01,   1.027736e+00,   2.061817e+01,   3.625020e+01,   4.948927e+00,   2.062500e-01
   2.139731e+01,   5.006798e+00,   1.978948e+01,   1.308626e+01,   2.176449e+01,  -2.007374e+00,   2.722142e+01,   3.314616e+01,   1.043199e+00,   2.091087e+01,   3.611883e+01,   4.947371e+00,   2.093750e-01
   2.143848e+01,   5.074663e+00,   1.978316e+01,   1.326576e+01,   2.166914e+01,  -2.037119e+00,   2.728722e+01,   3.325882e+01,   1.058657e+00,   2.120263e+01,   3.598535e+01,   4.945791e+00,   2.125000e-01
   2.148022e+01,   5.142228e+00,   1.977675e+01,   1.344458e+01,   2.157249e+01,  -2.066855e+00,   2.735393e+01,   3.337106e+01,   1.074111e+00,   2.149342e+01,   3.584976e+01,   4.944188e+00,   2.156250e-01
   2.152251e+01,   5.209490e+00,   1.977025e+01,   1.362269e+01,   2.147454e+01,  -2.096581e+00,   2.742155e+01,   3.348288e+01,   1.089559e+00,   2.178324e+01,   3.571207e+01,   4.942561e+00,   2.187500e-01
   2.156536e+01,   5.276443e+00,   1.976365e+01,   1.380009e+01,   2.137531e+01,  -2.126297e+00,   2.749008e+01,   3.359426e+01,   1.105001e+00,   2.207207e+01,   3.557229e+01,   4.940912e+00,   2.218750e-01
   2.160876e+01,   5.343084e+00,   1.975696e+01,   1.397678e+01,   2.127480e+01,  -2.156003e+00,   2.755950e+01,   3.370520e+01,   1.120439e+00,   2.235988e+01,   3.543042e+01,   4.939239e+00,   2.250000e-01
   2.165271e+01,   5.409409e+00,   1.975017e+01,   1.415273e+01,   2.117302e+01,  -2.185699e+00,   2.762983e+01,   3.381570e+01,   1.135872e+00,   2.264668e+01,   3.528647e+01,   4.937543e+00,   2.281250e-01
   2.169721e+01,   5.475414e+00,   1.974330e+01,   1.432795e+01,   2.106996e+01,  -2.215384e+00,   2.770104e+01,   3.392574e+01,   1.151299e+00,   2.293243e+01,   3.514045e+01,   4.935824e+00,   2.312500e-01
   2.174226e+01,   5.541095e+00,   1.973633e+01,   1.450243e+01,   2.096563e+01,  -2.245059e+00,   2.777315e+01,   3.403532e+01,   1.166721e+00,   2.321713e+01,   3.499237e+01,   4.934082e+00,   2.343750e-01
   2.178785e+01,   5.606448e+00,   1.972926e+01,   1.467614e+01,   2.086004e+01,  -2.274724e+00,   2.784615e+01,   3.414444e+01,   1.182137e+00,   2.350077e+01,   3.484223e+01,   4.932316e+00,   2.375000e-01
   2.183399e+01,   5.671469e+00,   1.972211e+01,   1.484910e+01,   2.075320e+01,  -2.304378e+00,   2.792003e+01,   3.425309e+01,   1.197548e+00,   2.378332e+01,   3.469004e+01,   4.930527e+00,   2.406250e-01
   2.188066e+01,   5.736154e+00,   1.971486e+01,   1.502127e+01,   2.064511e+01,  -2.334021e+00,   2.799480e+01,   3.436125e+01,   1.212953e+00,   2.406478e+01,   3.453582e+01,   4.928715e+00,   2.437500e-01
   2.192787e+01,   5.800500e+00,   1.970752e+01,   1.519267e+01,   2.053578e+01,  -2.363653e+00,   2.807044e+01,   3.446893e+01,   1.228352e+00,   2.434513e+01,   3.437956e+01,   4.926880e+00,   2.468750e-01
   2.197561e+01,   5.864501e+00,   1.970009e+01,   1.536327e+01,   2.042520e+01,  -2.393275e+00,   2.814695e+01,   3.457612e+01,   1.243746e+00,   2.462435e+01,   3.422127e+01,   4.925022e+00,   2.500000e-01
   2.202389e+01,   5.928156e+00,   1.969256e+01,   1.553308e+01,   2.031340e+01,  -2.422884e+00,   2.822434e+01,   3.468281e+01,   1.259133e+00,   2.490242e+01,   3.406097e+01,   4.923141e+00,   2.531250e-01
   2.207269e+01,   5.991459e+00,   1.968495e+01,   1.570207e+01,   2.020036e+01,  -2.452483e+00,   2.830259e+01,   3.478900e+01,   1.274515e+00,   2.517935e+01,   3.389866e+01,   4.921236e+00,   2.562500e-01
   2.212202e+01,   6.054407e+00,   1.967724e+01,   1.587025e+01,   2.008611e+01,  -2.482070e+00,   2.838171e+01,   3.489468e+01,   1.289891e+00,   2.545510e+01,   3.373436e+01,   4.919309e+00,   2.593750e-01
   2.217188e+01,   6.116996e+00,   1.966943e+01,   1.603760e+01,   1.997064e+01,  -2.511645e+00,   2.846168e+01,   3.499984e+01,   1.305261e+00,   2.572967e+01,   3.356806e+01,   4.917358e+00,   2.625000e-01
   2.222226e+01,   6.179222e+00,   1.966154e+01,   1.620411e+01,   1.985396e+01,  -2.541209e+00,   2.854252e+01,   3.510448e+01,   1.320625e+00,   2.600304e+01,   3.339977e+01,   4.915384e+00,   2.656250e-01
   2.227315e+01,   6.241082e+00,   1.965355e+01,   1.636978e+01,   1.973608e+01,  -2.570760e+00,   2.862420e+01,   3.520858e+01,   1.335982e+00,   2.627520e+01,   3.322952e+01,   4.913388e+00,   2.687500e-01
   2.232457e+01,   6.302571e+00,   1.964547e+01,   1.653459e+01,   1.961700e+01,  -2.600300e+00,   2.870673e+01,   3.531216e+01,   1.351333e+00,   2.654613e+01,   3.305730e+01,   4.911368e+00,   2.718750e-01
   2.237650e+01,   6.363687e+00,   1.963730e+01,   1.669855e+01,   1.949673e+01,  -2.629827e+00,   2.879011e+01,   3.541519e+01,   1.366678e+00,   2.681582e+01,   3.288312e+01,   4.909325e+00,   2.750000e-01
   2.242893e+01,   6.424425e+00,   1.962903e+01,   1.686163e+01,   1.937527e+01,  -2.659342e+00,   2.887433e+01,   3.551768e+01,   1.382016e+00,   2.708426e+01,   3.270699e+01,   4.907259e+00,   2.781250e-01
   2.248188e+01,   6.484781e+00,   1.962068e+01,   1.702384e+01,   1.925264e+01,  -2.688844e+00,   2.895939e+01,   3.561961e+01,   1.397348e+00,   2.735143e+01,   3.252893e+01,   4.905169e+00,   2.812500e-01
   2.253533e+01,   6.544752e+00,   1.961223e+01,   1.718516e+01,   1.912884e+01,  -2.718334e+00,   2.904528e+01,   3.572098e+01,   1.412674e+00,   2.761731e+01,   3.234894e+01,   4.903057e+00,   2.843750e-01
   2.258929e+01,   6.604335e+00,   1.960369e+01,   1.734558e+01,   1.900387e+01,  -2.747811e+00,   2.913200e+01,   3.582179e+01,   1.427992e+00,   2.788190e+01,   3.216703e+01,   4.900922e+00,   2.875000e-01
   2.264374e+01,   6.663525e+00,   1.959506e+01,   1.750510e+01,   1.887774e+01,  -2.777275e+00,   2.921954e+01,   3.592202e+01,   1.443304e+00,   2.814517e+01,   3.198321e+01,   4.898764e+00,   2.906250e-01
   2.269869e+01,   6.722320e+00,   1.958633e+01,   1.766370e+01,   1.875046e+01,  -2.806726e+00,   2.930790e+01,   3.602168e+01,   1.458610e+00,   2.840713e+01,   3.179748e+01,   4.896583e+00,   2.937500e-01
   2.275414e+01,   6.780714e+00,   1.957751e+01,   1.782139e+01,   1.862203e+01,  -2.836164e+00,   2.939708e+01,   3.612075e+01,   1.473908e+00,   2.866774e+01,   3.160987e+01,   4.894378e+00,   2.968750e-01
   2.281007e+01,   6.838706e+00,   1.956860e+01,   1.797815e+01,   1.849246e+01,  -2.865589e+00,   2.948707e+01,   3.621924e+01,   1.489200e+00,   2.892701e+01,   3.142037e+01,   4.892151e+00,   3.000000e-01
   2.286650e+01,   6.896291e+00,   1.955960e+01,   1.813397e+01,   1.836176e+01,  -2.895000e+00,   2.957787e+01,   3.631713e+01,   1.504484e+00,   2.918490e+01,   3.122900e+01,   4.889901e+00,   3.031250e-01
   2.292341e+01,   6.953466e+00,   1.955051e+01,   1.828884e+01,   1.822994e+01,  -2.924397e+00,   2.966948e+01,   3.641442e+01,   1.519761e+00,   2.944142e+01,   3.103578e+01,   4.887628e+00,   3.062500e-01
   2.298080e+01,   7.010227e+00,   1.954133e+01,   1.844276e+01,   1.809699e+01,  -2.953781e+00,   2.976188e+01,   3.651110e+01,   1.535032e+00,   2.969655e+01,   3.084069e+01,   4.885331e+00,   3.093750e-01
   2.303868e+01,   7.066571e+00,   1.953205e+01,   1.859572e+01,   1.796294e+01,  -2.983151e+00,   2.985508e+01,   3.660717e+01,   1.550295e+00,   2.995028e+01,   3.064377e+01,   4.883012e+00,   3.125000e-01
   2.309703e+01,   7.122494e+00,   1.952268e+01,   1.874772e+01,   1.782778e+01,  -3.012507e+00,   2.994907e+01,   3.670262e+01,   1.565550e+00,   3.020258e+01,   3.044501e+01,   4.880670e+00,   3.156250e-01
   2.315585e+01,   7.177993e+00,   1.951322e+01,   1.889873e+01,   1.769152e+01,  -3.041849e+00,   3.004384e+01,   3.679745e+01,   1.580799e+00,   3.045346e+01,   3.024444e+01,   4.878305e+00,   3.187500e-01
   2.321514e+01,   7.233065e+00,   1.950367e+01,   1.904876e+01,   1.755417e+01,  -3.071176e+00,   3.013940e+01,   3.689165e+01,   1.596040e+00,   3.070288e+01,   3.004205e+01,   4.875917e+00,   3.218750e-01
   2.327490e+01,   7.287706e+00,   1.949403e+01,   1.919780e+01,   1.741573e+01,  -3.100489e+00,   3.023574e+01,   3.698521e+01,   1.611273e+00,   3.095086e+01,   2.983786e+01,   4.873507e+00,   3.250000e-01
   2.333513e+01,   7.341912e+00,   1.948429e+01,   1.934583e+01,   1.727622e+01,  -3.129787e+00,   3.033284e+01,   3.707813e+01,   1.626499e+00,   3.119736e+01,   2.963188e+01,   4.871073e+00,   3.281250e-01
   2.339581e+01,   7.395681e+00,   1.947447e+01,   1.949286e+01,   1.713564e+01,  -3.159071e+00,   3.043072e+01,   3.717041e+01,   1.641717e+00,   3.144238e+01,   2.942412e+01,   4.868616e+00,   3.312500e-01
   2.345696e+01,   7.449009e+00,   1.946455e+01,   1.963887e+01,   1.699400e+01,  -3.188340e+00,   3.052936e+01,   3.726203e+01,   1.656928e+00,   3.168590e+01,   2.921459e+01,   4.866137e+00,   3.343750e-01
   2.351856e+01,   7.501893e+00,   1.945454e+01,   1.978386e+01,   1.685130e+01,  -3.217594e+00,   3.062875e+01,   3.735300e+01,   1.672131e+00,   3.192791e+01,   2.900331e+01,   4.863634e+00,   3.375000e-01
   2.358061e+01,   7.554328e+00,   1.944444e+01,   1.992782e+01,   1.670755e+01,  -3.246833e+00,   3.072890e+01,   3.744330e+01,   1.687326e+00,   3.216840e+01,   2.879027e+01,   4.861109e+00,   3.406250e-01
   2.364310e+01,   7.606314e+00,   1.943425e+01,   2.007073e+01,   1.656277e+01,  -3.276056e+00,   3.082980e+01,   3.753294e+01,   1.702513e+00,   3.240736e+01,   2.857550e+01,   4.858561e+00,   3.437500e-01
   2.370605e+01,   7.657845e+00,   1.942396e+01,   2.021261e+01,   1.641695e+01,  -3.305264e+00,   3.093145e+01,   3.762190e+01,   1.717692e+00,   3.264477e+01,   2.835901e+01,   4.855990e+00,   3.468750e-01
   2.376943e+01,   7.708919e+00,   1.941359e+01,   2.035342e+01,   1.627011e+01,  -3.334457e+00,   3.103383e+01,   3.771018e+01,   1.732863e+00,   3.288062e+01,   2.814080e+01,   4.853397e+00,   3.500000e-01
   2.383325e+01,   7.759532e+00,   1.940312e+01,   2.049318e+01,   1.612225e+01,  -3.363634e+00,   3.113695e+01,   3.779777e+01,   1.748025e+00,   3.311491e+01,   2.792089e+01,   4.850780e+00,   3.531250e-01
   2.389751e+01,   7.809682e+00,   1.939256e+01,   2.063187e+01,   1.597338e+01,  -3.392795e+00,   3.124080e+01,   3.788468e+01,   1.763180e+00,   3.334760e+01,   2.769929e+01,   4.848141e+00,   3.562500e-01
   2.396220e+01,   7.859364e+00,   1.938192e+01,   2.076949e+01,   1.582351e+01,  -3.421940e+00,   3.134537e+01,   3.797089e+01,   1.778326e+00,   3.357871e+01,   2.747601e+01,   4.845479e+00,   3.593750e-01
   2.402732e+01,   7.908577e+00,   1.937118e+01,   2.090602e+01,   1.567264e+01,  -3.451069e+00,   3.145066e+01,   3.805640e+01,   1.793464e+00,   3.380820e+01,   2.725106e+01,   4.842794e+00,   3.625000e-01
