x[μm], y[μm], z[μm], t[μm]
   4.221789e+01,   3.331345e+00,   1.445608e+01,   1.100000e+00
   4.241138e+01,   2.995415e+00,   1.433571e+01,   1.112500e+00
   4.259627e+01,   2.653903e+00,   1.421427e+01,   1.125000e+00
   4.277240e+01,   2.307058e+00,   1.409175e+01,   1.137500e+00
   4.293961e+01,   1.955132e+00,   1.396818e+01,   1.150000e+00
   4.309778e+01,   1.598383e+00,   1.384356e+01,   1.162500e+00
   4.324676e+01,   1.237071e+00,   1.371789e+01,   1.175000e+00
   4.338643e+01,   8.714612e-01,   1.359120e+01,   1.187500e+00
   4.351666e+01,   5.018224e-01,   1.346348e+01,   1.200000e+00
   4.363735e+01,   1.284262e-01,   1.333475e+01,   1.212500e+00
   4.374838e+01,  -2.484525e-01,   1.320502e+01,   1.225000e+00
   4.384967e+01,  -6.285359e-01,   1.307430e+01,   1.237500e+00
   4.394111e+01,  -1.011544e+00,   1.294259e+01,   1.250000e+00
   4.402265e+01,  -1.397193e+00,   1.280992e+01,   1.262500e+00
   4.409419e+01,  -1.785198e+00,   1.267627e+01,   1.275000e+00
   4.415568e+01,  -2.175272e+00,   1.254168e+01,   1.287500e+00
   4.420706e+01,  -2.567128e+00,   1.240614e+01,   1.300000e+00
   4.424829e+01,  -2.960473e+00,   1.226967e+01,   1.312500e+00
   4.427932e+01,  -3.355017e+00,   1.213228e+01,   1.325000e+00
   4.430013e+01,  -3.750467e+00,   1.199398e+01,   1.337500e+00
   4.431069e+01,  -4.146531e+00,   1.185477e+01,   1.350000e+00
   4.431099e+01,  -4.542914e+00,   1.171467e+01,   1.362500e+00
   4.430102e+01,  -4.939322e+00,   1.157370e+01,   1.375000e+00
   4.428079e+01,  -5.335461e+00,   1.143185e+01,   1.387500e+00
   4.425031e+01,  -5.731037e+00,   1.128914e+01,   1.400000e+00
   4.420960e+01,  -6.125758e+00,   1.114559e+01,   1.412500e+00
   4.415869e+01,  -6.519330e+00,   1.100120e+01,   1.425000e+00
   4.409761e+01,  -6.911461e+00,   1.085598e+01,   1.437500e+00
   4.402641e+01,  -7.301861e+00,   1.070994e+01,   1.450000e+00
   4.394515e+01,  -7.690242e+00,   1.056310e+01,   1.462500e+00
   4.385388e+01,  -8.076315e+00,   1.041547e+01,   1.475000e+00
   4.375268e+01,  -8.459794e+00,   1.026705e+01,   1.487500e+00
   4.364163e+01,  -8.840398e+00,   1.011786e+01,   1.500000e+00
   4.352080e+01,  -9.217843e+00,   9.967911e+00,   1.512500e+00
   4.339031e+01,  -9.591853e+00,   9.817212e+00,   1.525000e+00
   4.325024e+01,  -9.962152e+00,   9.665775e+00,   1.537500e+00
   4.310071e+01,  -1.032847e+01,   9.513612e+00,   1.550000e+00
   4.294184e+01,  -1.069053e+01,   9.360733e+00,   1.562500e+00
   4.277375e+01,  -1.104807e+01,   9.207151e+00,   1.575000e+00
   4.259658e+01,  -1.140083e+01,   9.052877e+00,   1.587500e+00
   4.241047e+01,  -1.174855e+01,   8.897923e+00,   1.600000e+00
   4.221557e+01,  -1.209098e+01,   8.742299e+00,   1.612500e+00
   4.201203e+01,  -1.242787e+01,   8.586019e+00,   1.625000e+00
   4.180002e+01,  -1.275897e+01,   8.429093e+00,   1.637500e+00
   4.157970e+01,  -1.308405e+01,   8.271534e+00,   1.650000e+00
   4.135125e+01,  -1.340286e+01,   8.113352e+00,   1.662500e+00
   4.111486e+01,  -1.371518e+01,   7.954561e+00,   1.675000e+00
   4.087072e+01,  -1.402078e+01,   7.795173e+00,   1.687500e+00
   4.061901e+01,  -1.431945e+01,   7.635198e+00,   1.700000e+00
   4.035996e+01,  -1.461097e+01,   7.474649e+00,   1.712500e+00
   4.009375e+01,  -1.489513e+01,   7.313538e+00,   1.725000e+00
   3.982061e+01,  -1.517174e+01,   7.151878e+00,   1.737500e+00
   3.954076e+01,  -1.544059e+01,   6.989680e+00,   1.750000e+00
   3.925443e+01,  -1.570151e+01,   6.826957e+00,   1.762500e+00
   3.896183e+01,  -1.595430e+01,   6.663721e+00,   1.775000e+00
   3.866322e+01,  -1.619879e+01,   6.499983e+00,   1.787500e+00
   3.835883e+01,  -1.643482e+01,   6.335758e+00,   1.800000e+00
   3.804891e+01,  -1.666222e+01,   6.171055e+00,   1.812500e+00
   3.773370e+01,  -1.688083e+01,   6.005890e+00,   1.825000e+00
   3.741347e+01,  -1.709052e+01,   5.840272e+00,   1.837500e+00
   3.708846e+01,  -1.729114e+01,   5.674216e+00,   1.850000e+00
   3.675896e+01,  -1.748256e+01,   5.507733e+00,   1.862500e+00
   3.642521e+01,  -1.766465e+01,   5.340836e+00,   1.875000e+00
   3.608749e+01,  -1.783731e+01,   5.173538e+00,   1.887500e+00
   3.574607e+01,  -1.800041e+01,   5.005851e+00,   1.900000e+00
   3.540124e+01,  -1.815386e+01,   4.837787e+00,   1.912500e+00
   3.505326e+01,  -1.829757e+01,   4.669360e+00,   1.925000e+00
   3.470242e+01,  -1.843144e+01,   4.500582e+00,   1.937500e+00
