x[μm], y[μm], z[μm], t[μm]
   2.090597e+01,   4.102362e+00,   1.986443e+01,   1.687500e-01
   2.092270e+01,   4.138147e+00,   1.986190e+01,   1.703125e-01
   2.093956e+01,   4.173871e+00,   1.985934e+01,   1.718750e-01
   2.095658e+01,   4.209534e+00,   1.985676e+01,   1.734375e-01
   2.097374e+01,   4.245136e+00,   1.985416e+01,   1.750000e-01
   2.099105e+01,   4.280676e+00,   1.985154e+01,   1.765625e-01
   2.100850e+01,   4.316153e+00,   1.984889e+01,   1.781250e-01
   2.102610e+01,   4.351566e+00,   1.984622e+01,   1.796875e-01
   2.104385e+01,   4.386917e+00,   1.984352e+01,   1.812500e-01
   2.106174e+01,   4.422203e+00,   1.984081e+01,   1.828125e-01
   2.107977e+01,   4.457424e+00,   1.983806e+01,   1.843750e-01
   2.109795e+01,   4.492580e+00,   1.983530e+01,   1.859375e-01
   2.111628e+01,   4.527670e+00,   1.983251e+01,   1.875000e-01
   2.113475e+01,   4.562694e+00,   1.982970e+01,   1.890625e-01
   2.115336e+01,   4.597651e+00,   1.982687e+01,   1.906250e-01
   2.117212e+01,   4.632541e+00,   1.982401e+01,   1.921875e-01
   2.119102e+01,   4.667362e+00,   1.982113e+01,   1.937500e-01
   2.121006e+01,   4.702116e+00,   1.981822e+01,   1.953125e-01
   2.122925e+01,   4.736800e+00,   1.981530e+01,   1.968750e-01
   2.124858e+01,   4.771416e+00,   1.981235e+01,   1.984375e-01
   2.126805e+01,   4.805961e+00,   1.980937e+01,   2.000000e-01
   2.128767e+01,   4.840435e+00,   1.980638e+01,   2.015625e-01
   2.130743e+01,   4.874839e+00,   1.980335e+01,   2.031250e-01
   2.132733e+01,   4.909171e+00,   1.980031e+01,   2.046875e-01
   2.134737e+01,   4.943432e+00,   1.979724e+01,   2.062500e-01
   2.136755e+01,   4.977619e+00,   1.979415e+01,   2.078125e-01
   2.138788e+01,   5.011734e+00,   1.979104e+01,   2.093750e-01
   2.140834e+01,   5.045775e+00,   1.978790e+01,   2.109375e-01
   2.142895e+01,   5.079742e+00,   1.978474e+01,   2.125000e-01
   2.144969e+01,   5.113635e+00,   1.978156e+01,   2.140625e-01
   2.147058e+01,   5.147452e+00,   1.977835e+01,   2.156250e-01
   2.149160e+01,   5.181194e+00,   1.977512e+01,   2.171875e-01
   2.151277e+01,   5.214860e+00,   1.977187e+01,   2.187500e-01
   2.153407e+01,   5.248449e+00,   1.976860e+01,   2.203125e-01
   2.155552e+01,   5.281961e+00,   1.976530e+01,   2.218750e-01
   2.157710e+01,   5.315396e+00,   1.976197e+01,   2.234375e-01
   2.159882e+01,   5.348752e+00,   1.975863e+01,   2.250000e-01
   2.162068e+01,   5.382030e+00,   1.975526e+01,   2.265625e-01
   2.164268e+01,   5.415229e+00,   1.975187e+01,   2.281250e-01
   2.166481e+01,   5.448348e+00,   1.974845e+01,   2.296875e-01
   2.168708e+01,   5.481387e+00,   1.974501e+01,   2.312500e-01
   2.170949e+01,   5.514346e+00,   1.974155e+01,   2.328125e-01
   2.173204e+01,   5.547223e+00,   1.973806e+01,   2.343750e-01
   2.175472e+01,   5.580019e+00,   1.973456e+01,   2.359375e-01
   2.177754e+01,   5.612733e+00,   1.973103e+01,   2.375000e-01
   2.180049e+01,   5.645364e+00,   1.972747e+01,   2.390625e-01
   2.182358e+01,   5.677912e+00,   1.972389e+01,   2.406250e-01
   2.184681e+01,   5.710376e+00,   1.972029e+01,   2.421875e-01
   2.187017e+01,   5.742757e+00,   1.971667e+01,   2.437500e-01
   2.189366e+01,   5.775053e+00,   1.971302e+01,   2.453125e-01
   2.191729e+01,   5.807264e+00,   1.970935e+01,   2.468750e-01
   2.194105e+01,   5.839389e+00,   1.970566e+01,   2.484375e-01
   2.196495e+01,   5.871429e+00,   1.970194e+01,   2.500000e-01
   2.198898e+01,   5.903382e+00,   1.969820e+01,   2.515625e-01
   2.201314e+01,   5.935248e+00,   1.969444e+01,   2.531250e-01
   2.203744e+01,   5.967026e+00,   1.969065e+01,   2.546875e-01
   2.206187e+01,   5.998717e+00,   1.968684e+01,   2.562500e-01
   2.208643e+01,   6.030319e+00,   1.968301e+01,   2.578125e-01
   2.211112e+01,   6.061833e+00,   1.967915e+01,   2.593750e-01
   2.213595e+01,   6.093257e+00,   1.967528e+01,   2.609375e-01
   2.216090e+01,   6.124591e+00,   1.967137e+01,   2.625000e-01
   2.218599e+01,   6.155835e+00,   1.966745e+01,   2.640625e-01
   2.221120e+01,   6.186988e+00,   1.966350e+01,   2.656250e-01
   2.223655e+01,   6.218050e+00,   1.965953e+01,   2.671875e-01
   2.226203e+01,   6.249020e+00,   1.965554e+01,   2.687500e-01
   2.228763e+01,   6.279898e+00,   1.965152e+01,   2.703125e-01
   2.231337e+01,   6.310683e+00,   1.964748e+01,   2.718750e-01
   2.233923e+01,   6.341375e+00,   1.964341e+01,   2.734375e-01
   2.236523e+01,   6.371974e+00,   1.963933e+01,   2.750000e-01
   2.239135e+01,   6.402478e+00,   1.963522e+01,   2.765625e-01
   2.241760e+01,   6.432888e+00,   1.963109e+01,   2.781250e-01
   2.244397e+01,   6.463203e+00,   1.962693e+01,   2.796875e-01
   2.247048e+01,   6.493422e+00,   1.962275e+01,   2.812500e-01
   2.249711e+01,   6.523546e+00,   1.961855e+01,   2.828125e-01
   2.252387e+01,   6.553573e+00,   1.961433e+01,   2.843750e-01
   2.255075e+01,   6.583503e+00,   1.961008e+01,   2.859375e-01
   2.257776e+01,   6.613336e+00,   1.960581e+01,   2.875000e-01
   2.260489e+01,   6.643072e+00,   1.960151e+01,   2.890625e-01
   2.263215e+01,   6.672709e+00,   1.959720e+01,   2.906250e-01
   2.265954e+01,   6.702247e+00,   1.959286e+01,   2.921875e-01
   2.268705e+01,   6.731687e+00,   1.958849e+01,   2.937500e-01
   2.271468e+01,   6.761026e+00,   1.958411e+01,   2.953125e-01
   2.274244e+01,   6.790266e+00,   1.957970e+01,   2.968750e-01
   2.277032e+01,   6.819405e+00,   1.957527e+01,   2.984375e-01
   2.279832e+01,   6.848444e+00,   1.957081e+01,   3.000000e-01
   2.282645e+01,   6.877381e+00,   1.956633e+01,   3.015625e-01
   2.285470e+01,   6.906216e+00,   1.956183e+01,   3.031250e-01
   2.288307e+01,   6.934949e+00,   1.955731e+01,   3.046875e-01
   2.291156e+01,   6.963580e+00,   1.955276e+01,   3.062500e-01
   2.294017e+01,   6.992107e+00,   1.954819e+01,   3.078125e-01
   2.296890e+01,   7.020530e+00,   1.954360e+01,   3.093750e-01
   2.299776e+01,   7.048850e+00,   1.953898e+01,   3.109375e-01
   2.302673e+01,   7.077065e+00,   1.953434e+01,   3.125000e-01
   2.305583e+01,   7.105176e+00,   1.952968e+01,   3.140625e-01
   2.308504e+01,   7.133181e+00,   1.952500e+01,   3.156250e-01
   2.311437e+01,   7.161080e+00,   1.952029e+01,   3.171875e-01
   2.314382e+01,   7.188873e+00,   1.951556e+01,   3.187500e-01
   2.317339e+01,   7.216560e+00,   1.951081e+01,   3.203125e-01
   2.320307e+01,   7.244139e+00,   1.950603e+01,   3.218750e-01
   2.323288e+01,   7.271612e+00,   1.950123e+01,   3.234375e-01
   2.326280e+01,   7.298976e+00,   1.949641e+01,   3.250000e-01
   2.329284e+01,   7.326232e+00,   1.949156e+01,   3.265625e-01
   2.332299e+01,   7.353379e+00,   1.948669e+01,   3.281250e-01
   2.335326e+01,   7.380417e+00,   1.948180e+01,   3.296875e-01
   2.338364e+01,   7.407346e+00,   1.947689e+01,   3.312500e-01
   2.341414e+01,   7.434164e+00,   1.947195e+01,   3.328125e-01
   2.344476e+01,   7.460872e+00,   1.946699e+01,   3.343750e-01
   2.347549e+01,   7.487470e+00,   1.946201e+01,   3.359375e-01
   2.350633e+01,   7.513956e+00,   1.945701e+01,   3.375000e-01
   2.353728e+01,   7.540330e+00,   1.945198e+01,   3.390625e-01
   2.356835e+01,   7.566593e+00,   1.944693e+01,   3.406250e-01
   2.359953e+01,   7.592743e+00,   1.944185e+01,   3.421875e-01
   2.363083e+01,   7.618780e+00,   1.943676e+01,   3.437500e-01
   2.366223e+01,   7.644704e+00,   1.943164e+01,   3.453125e-01
   2.369375e+01,   7.670514e+00,   1.942649e+01,   3.468750e-01
   2.372538e+01,   7.696210e+00,   1.942133e+01,   3.484375e-01
   2.375712e+01,   7.721791e+00,   1.941614e+01,   3.500000e-01
   2.378896e+01,   7.747258e+00,   1.941093e+01,   3.515625e-01
   2.382092e+01,   7.772610e+00,   1.940570e+01,   3.531250e-01
   2.385299e+01,   7.797845e+00,   1.940044e+01,   3.546875e-01
   2.388517e+01,   7.822965e+00,   1.939516e+01,   3.562500e-01
   2.391745e+01,   7.847968e+00,   1.938986e+01,   3.578125e-01
   2.394985e+01,   7.872854e+00,   1.938454e+01,   3.593750e-01
   2.398235e+01,   7.897623e+00,   1.937919e+01,   3.609375e-01
   2.401495e+01,   7.922275e+00,   1.937382e+01,   3.625000e-01
   2.404767e+01,   7.946808e+00,   1.936842e+01,   3.640625e-01
   2.408049e+01,   7.971223e+00,   1.936301e+01,   3.656250e-01
   2.411342e+01,   7.995519e+00,   1.935757e+01,   3.671875e-01
   2.414645e+01,   8.019696e+00,   1.935211e+01,   3.687500e-01
   2.417959e+01,   8.043753e+00,   1.934662e+01,   3.703125e-01
   2.421283e+01,   8.067691e+00,   1.934112e+01,   3.718750e-01
   2.424618e+01,   8.091508e+00,   1.933559e+01,   3.734375e-01
   2.427963e+01,   8.115204e+00,   1.933004e+01,   3.750000e-01
   2.431318e+01,   8.138779e+00,   1.932446e+01,   3.765625e-01
   2.434684e+01,   8.162233e+00,   1.931886e+01,   3.781250e-01
   2.438060e+01,   8.185565e+00,   1.931324e+01,   3.796875e-01
   2.441446e+01,   8.208775e+00,   1.930760e+01,   3.812500e-01
   2.444842e+01,   8.231862e+00,   1.930194e+01,   3.828125e-01
   2.448249e+01,   8.254826e+00,   1.929625e+01,   3.843750e-01
   2.451665e+01,   8.277667e+00,   1.929054e+01,   3.859375e-01
   2.455092e+01,   8.300384e+00,   1.928480e+01,   3.875000e-01
   2.458529e+01,   8.322977e+00,   1.927905e+01,   3.890625e-01
   2.461975e+01,   8.345446e+00,   1.927327e+01,   3.906250e-01
   2.465431e+01,   8.367789e+00,   1.926747e+01,   3.921875e-01
   2.468898e+01,   8.390008e+00,   1.926164e+01,   3.937500e-01
   2.472374e+01,   8.412101e+00,   1.925579e+01,   3.953125e-01
   2.475860e+01,   8.434069e+00,   1.924992e+01,   3.968750e-01
   2.479355e+01,   8.455910e+00,   1.924403e+01,   3.984375e-01
   2.482860e+01,   8.477625e+00,   1.923812e+01,   4.000000e-01
   2.486375e+01,   8.499212e+00,   1.923218e+01,   4.015625e-01
   2.489899e+01,   8.520673e+00,   1.922622e+01,   4.031250e-01
   2.493433e+01,   8.542006e+00,   1.922024e+01,   4.046875e-01
   2.496977e+01,   8.563211e+00,   1.921423e+01,   4.062500e-01
   2.500530e+01,   8.584287e+00,   1.920821e+01,   4.078125e-01
   2.504092e+01,   8.605235e+00,   1.920216e+01,   4.093750e-01
   2.507664e+01,   8.626054e+00,   1.919608e+01,   4.109375e-01
   2.511244e+01,   8.646744e+00,   1.918999e+01,   4.125000e-01
   2.514835e+01,   8.667304e+00,   1.918387e+01,   4.140625e-01
   2.518434e+01,   8.687734e+00,   1.917773e+01,   4.156250e-01
   2.522043e+01,   8.708034e+00,   1.917157e+01,   4.171875e-01
   2.525660e+01,   8.728203e+00,   1.916538e+01,   4.187500e-01
   2.529287e+01,   8.748241e+00,   1.915917e+01,   4.203125e-01
   2.532923e+01,   8.768148e+00,   1.915294e+01,   4.218750e-01
   2.536567e+01,   8.787923e+00,   1.914669e+01,   4.234375e-01
   2.540221e+01,   8.807566e+00,   1.914041e+01,   4.250000e-01
   2.543884e+01,   8.827077e+00,   1.913412e+01,   4.265625e-01
   2.547555e+01,   8.846455e+00,   1.912779e+01,   4.281250e-01
   2.551235e+01,   8.865700e+00,   1.912145e+01,   4.296875e-01
   2.554924e+01,   8.884812e+00,   1.911509e+01,   4.312500e-01
   2.558622e+01,   8.903791e+00,   1.910870e+01,   4.328125e-01
   2.562328e+01,   8.922635e+00,   1.910229e+01,   4.343750e-01
   2.566043e+01,   8.941346e+00,   1.909586e+01,   4.359375e-01
   2.569766e+01,   8.959922e+00,   1.908940e+01,   4.375000e-01
   2.573498e+01,   8.978363e+00,   1.908292e+01,   4.390625e-01
   2.577238e+01,   8.996668e+00,   1.907642e+01,   4.406250e-01
   2.580987e+01,   9.014839e+00,   1.906990e+01,   4.421875e-01
   2.584744e+01,   9.032873e+00,   1.906336e+01,   4.437500e-01
   2.588509e+01,   9.050772e+00,   1.905679e+01,   4.453125e-01
   2.592283e+01,   9.068534e+00,   1.905020e+01,   4.468750e-01
   2.596064e+01,   9.086160e+00,   1.904359e+01,   4.484375e-01
   2.599854e+01,   9.103649e+00,   1.903695e+01,   4.500000e-01
   2.603652e+01,   9.121000e+00,   1.903030e+01,   4.515625e-01
   2.607459e+01,   9.138214e+00,   1.902362e+01,   4.531250e-01
   2.611273e+01,   9.155290e+00,   1.901691e+01,   4.546875e-01
   2.615095e+01,   9.172228e+00,   1.901019e+01,   4.562500e-01
   2.618925e+01,   9.189027e+00,   1.900344e+01,   4.578125e-01
   2.622762e+01,   9.205688e+00,   1.899668e+01,   4.593750e-01
   2.626608e+01,   9.222210e+00,   1.898989e+01,   4.609375e-01
   2.630462e+01,   9.238592e+00,   1.898307e+01,   4.625000e-01
   2.634323e+01,   9.254835e+00,   1.897624e+01,   4.640625e-01
   2.638191e+01,   9.270938e+00,   1.896938e+01,   4.656250e-01
   2.642068e+01,   9.286901e+00,   1.896250e+01,   4.671875e-01
   2.645952e+01,   9.302724e+00,   1.895560e+01,   4.687500e-01
   2.649843e+01,   9.318406e+00,   1.894867e+01,   4.703125e-01
   2.653742e+01,   9.333947e+00,   1.894173e+01,   4.718750e-01
   2.657648e+01,   9.349347e+00,   1.893476e+01,   4.734375e-01
   2.661562e+01,   9.364605e+00,   1.892777e+01,   4.750000e-01
   2.665483e+01,   9.379722e+00,   1.892075e+01,   4.765625e-01
   2.669411e+01,   9.394696e+00,   1.891372e+01,   4.781250e-01
   2.673346e+01,   9.409528e+00,   1.890666e+01,   4.796875e-01
   2.677289e+01,   9.424218e+00,   1.889958e+01,   4.812500e-01
   2.681238e+01,   9.438765e+00,   1.889248e+01,   4.828125e-01
   2.685195e+01,   9.453169e+00,   1.888535e+01,   4.843750e-01
   2.689159e+01,   9.467430e+00,   1.887820e+01,   4.859375e-01
   2.693129e+01,   9.481547e+00,   1.887104e+01,   4.875000e-01
   2.697107e+01,   9.495520e+00,   1.886384e+01,   4.890625e-01
   2.701091e+01,   9.509349e+00,   1.885663e+01,   4.906250e-01
   2.705082e+01,   9.523034e+00,   1.884940e+01,   4.921875e-01
   2.709080e+01,   9.536574e+00,   1.884214e+01,   4.937500e-01
   2.713085e+01,   9.549969e+00,   1.883486e+01,   4.953125e-01
   2.717096e+01,   9.563219e+00,   1.882756e+01,   4.968750e-01
   2.721113e+01,   9.576325e+00,   1.882023e+01,   4.984375e-01
   2.725138e+01,   9.589284e+00,   1.881289e+01,   5.000000e-01
   2.729168e+01,   9.602098e+00,   1.880552e+01,   5.015625e-01
   2.733206e+01,   9.614765e+00,   1.879813e+01,   5.031250e-01
   2.737249e+01,   9.627287e+00,   1.879072e+01,   5.046875e-01
   2.741299e+01,   9.639662e+00,   1.878328e+01,   5.062500e-01
   2.745355e+01,   9.651890e+00,   1.877582e+01,   5.078125e-01
   2.749417e+01,   9.663971e+00,   1.876835e+01,   5.093750e-01
   2.753486e+01,   9.675906e+00,   1.876084e+01,   5.109375e-01
   2.757560e+01,   9.687692e+00,   1.875332e+01,   5.125000e-01
   2.761641e+01,   9.699332e+00,   1.874578e+01,   5.140625e-01
   2.765728e+01,   9.710823e+00,   1.873821e+01,   5.156250e-01
   2.769820e+01,   9.722166e+00,   1.873062e+01,   5.171875e-01
   2.773919e+01,   9.733361e+00,   1.872301e+01,   5.187500e-01
   2.778023e+01,   9.744408e+00,   1.871538e+01,   5.203125e-01
   2.782133e+01,   9.755306e+00,   1.870772e+01,   5.218750e-01
   2.786249e+01,   9.766055e+00,   1.870005e+01,   5.234375e-01
   2.790370e+01,   9.776654e+00,   1.869235e+01,   5.250000e-01
   2.794498e+01,   9.787105e+00,   1.868463e+01,   5.265625e-01
   2.798630e+01,   9.797406e+00,   1.867688e+01,   5.281250e-01
   2.802768e+01,   9.807557e+00,   1.866912e+01,   5.296875e-01
   2.806912e+01,   9.817558e+00,   1.866133e+01,   5.312500e-01
   2.811061e+01,   9.827409e+00,   1.865353e+01,   5.328125e-01
   2.815216e+01,   9.837110e+00,   1.864569e+01,   5.343750e-01
   2.819375e+01,   9.846661e+00,   1.863784e+01,   5.359375e-01
   2.823540e+01,   9.856060e+00,   1.862997e+01,   5.375000e-01
   2.827711e+01,   9.865309e+00,   1.862207e+01,   5.390625e-01
   2.831886e+01,   9.874406e+00,   1.861415e+01,   5.406250e-01
   2.836066e+01,   9.883353e+00,   1.860621e+01,   5.421875e-01
   2.840252e+01,   9.892147e+00,   1.859825e+01,   5.437500e-01
   2.844442e+01,   9.900791e+00,   1.859027e+01,   5.453125e-01
   2.848637e+01,   9.909282e+00,   1.858226e+01,   5.468750e-01
   2.852838e+01,   9.917621e+00,   1.857424e+01,   5.484375e-01
   2.857043e+01,   9.925808e+00,   1.856619e+01,   5.500000e-01
   2.861252e+01,   9.933843e+00,   1.855812e+01,   5.515625e-01
   2.865467e+01,   9.941725e+00,   1.855002e+01,   5.531250e-01
   2.869686e+01,   9.949455e+00,   1.854191e+01,   5.546875e-01
   2.873910e+01,   9.957031e+00,   1.853377e+01,   5.562500e-01
   2.878138e+01,   9.964455e+00,   1.852562e+01,   5.578125e-01
   2.882370e+01,   9.971725e+00,   1.851744e+01,   5.593750e-01
   2.886608e+01,   9.978842e+00,   1.850923e+01,   5.609375e-01
   2.890849e+01,   9.985805e+00,   1.850101e+01,   5.625000e-01
   2.895095e+01,   9.992615e+00,   1.849277e+01,   5.640625e-01
   2.899345e+01,   9.999270e+00,   1.848450e+01,   5.656250e-01
   2.903599e+01,   1.000577e+01,   1.847621e+01,   5.671875e-01
   2.907858e+01,   1.001212e+01,   1.846790e+01,   5.687500e-01
   2.912120e+01,   1.001831e+01,   1.845957e+01,   5.703125e-01
   2.916387e+01,   1.002435e+01,   1.845122e+01,   5.718750e-01
   2.920657e+01,   1.003024e+01,   1.844284e+01,   5.734375e-01
   2.924932e+01,   1.003596e+01,   1.843444e+01,   5.750000e-01
   2.929210e+01,   1.004154e+01,   1.842602e+01,   5.765625e-01
   2.933492e+01,   1.004696e+01,   1.841758e+01,   5.781250e-01
   2.937778e+01,   1.005222e+01,   1.840912e+01,   5.796875e-01
   2.942068e+01,   1.005733e+01,   1.840064e+01,   5.812500e-01
   2.946361e+01,   1.006228e+01,   1.839213e+01,   5.828125e-01
   2.950658e+01,   1.006708e+01,   1.838361e+01,   5.843750e-01
   2.954958e+01,   1.007172e+01,   1.837506e+01,   5.859375e-01
   2.959262e+01,   1.007621e+01,   1.836649e+01,   5.875000e-01
   2.963569e+01,   1.008054e+01,   1.835790e+01,   5.890625e-01
   2.967880e+01,   1.008471e+01,   1.834928e+01,   5.906250e-01
   2.972194e+01,   1.008873e+01,   1.834065e+01,   5.921875e-01
   2.976511e+01,   1.009259e+01,   1.833199e+01,   5.937500e-01
   2.980832e+01,   1.009630e+01,   1.832332e+01,   5.953125e-01
   2.985155e+01,   1.009985e+01,   1.831462e+01,   5.968750e-01
   2.989482e+01,   1.010324e+01,   1.830590e+01,   5.984375e-01
   2.993811e+01,   1.010647e+01,   1.829715e+01,   6.000000e-01
   2.998144e+01,   1.010955e+01,   1.828839e+01,   6.015625e-01
   3.002480e+01,   1.011247e+01,   1.827960e+01,   6.031250e-01
